date,dem,state,agency
2014-08-03,16.3,WV,huffpo
2014-08-03,1,WY,huffpo
2014-08-04,77.3,AK,huffpo
2014-08-04,1,AL,huffpo
2014-08-04,50,AR,huffpo
2014-08-04,55.6,CO,huffpo
2014-08-04,99,DE,huffpo
2014-08-04,35.1,GA,huffpo
2014-08-04,99,HI,huffpo
2014-08-04,50,IA,huffpo
2014-08-04,1,ID,huffpo
2014-08-04,99,IL,huffpo
2014-08-04,10,KS,huffpo
2014-08-04,47.7,KY,huffpo
2014-08-04,49,LA,huffpo
2014-08-04,99,MA,huffpo
2014-08-04,1,ME,huffpo
2014-08-04,56.7,MI,huffpo
2014-08-04,94.1,MN,huffpo
2014-08-04,11.8,MS,huffpo
2014-08-04,10,MT,huffpo
2014-08-04,53.4,NC,huffpo
2014-08-04,1,NE,huffpo
2014-08-04,85.2,NH,huffpo
2014-08-04,99,NJ,huffpo
2014-08-04,99,NM,huffpo
2014-08-04,1,OK,huffpo
2014-08-04,1,OK-2,huffpo
2014-08-04,84.3,OR,huffpo
2014-08-04,99,RI,huffpo
2014-08-04,1,SC,huffpo
2014-08-04,1,SC-2,huffpo
2014-08-04,2.9,SD,huffpo
2014-08-04,1,TN,huffpo
2014-08-04,1,TX,huffpo
2014-08-04,59.5,US,huffpo
2014-08-04,98.4,VA,huffpo
2014-08-04,16.8,WV,huffpo
2014-08-04,1,WY,huffpo
2014-08-05,76.3,AK,huffpo
2014-08-05,1,AL,huffpo
2014-08-05,50,AR,huffpo
2014-08-05,55.1,CO,huffpo
2014-08-05,99,DE,huffpo
2014-08-05,37.1,GA,huffpo
2014-08-05,99,HI,huffpo
2014-08-05,50,IA,huffpo
2014-08-05,1,ID,huffpo
2014-08-05,99,IL,huffpo
2014-08-05,10,KS,huffpo
2014-08-05,47.9,KY,huffpo
2014-08-05,50,LA,huffpo
2014-08-05,99,MA,huffpo
2014-08-05,1,ME,huffpo
2014-08-05,55.4,MI,huffpo
2014-08-05,94.8,MN,huffpo
2014-08-05,10.8,MS,huffpo
2014-08-05,10,MT,huffpo
2014-08-05,53.3,NC,huffpo
2014-08-05,1,NE,huffpo
2014-08-05,86.6,NH,huffpo
2014-08-05,99,NJ,huffpo
2014-08-05,99,NM,huffpo
2014-08-05,1,OK,huffpo
2014-08-05,1,OK-2,huffpo
2014-08-05,91.6,OR,huffpo
2014-08-05,99,RI,huffpo
2014-08-05,1,SC,huffpo
2014-08-05,1,SC-2,huffpo
2014-08-05,3.1,SD,huffpo
2014-08-05,1,TN,huffpo
2014-08-05,1,TX,huffpo
2014-08-05,60.6,US,huffpo
2014-08-05,98.1,VA,huffpo
2014-08-05,12.7,WV,huffpo
2014-08-05,1,WY,huffpo
2014-08-06,75.1,AK,huffpo
2014-08-06,1,AL,huffpo
2014-08-06,50,AR,huffpo
2014-08-06,55.9,CO,huffpo
2014-08-06,99,DE,huffpo
2014-08-06,36,GA,huffpo
2014-08-06,99,HI,huffpo
2014-08-06,50,IA,huffpo
2014-08-06,1,ID,huffpo
2014-08-06,99,IL,huffpo
2014-08-06,10,KS,huffpo
2014-08-06,48.1,KY,huffpo
2014-08-06,49.5,LA,huffpo
2014-08-06,99,MA,huffpo
2014-08-06,1,ME,huffpo
2014-08-06,54.5,MI,huffpo
2014-08-06,95.2,MN,huffpo
2014-08-06,11.6,MS,huffpo
2014-08-06,10,MT,huffpo
2014-08-06,50,NC,huffpo
2014-08-06,1,NE,huffpo
2014-08-06,86.8,NH,huffpo
2014-08-06,99,NJ,huffpo
2014-08-06,99,NM,huffpo
2014-08-06,1,OK,huffpo
2014-08-06,1,OK-2,huffpo
2014-08-06,92.1,OR,huffpo
2014-08-06,99,RI,huffpo
2014-08-06,1,SC,huffpo
2014-08-06,1,SC-2,huffpo
2014-08-06,2.4,SD,huffpo
2014-08-06,1,TN,huffpo
2014-08-06,1,TX,huffpo
2014-08-06,61.3,US,huffpo
2014-08-06,98.5,VA,huffpo
2014-08-06,20.5,WV,huffpo
2014-08-06,1,WY,huffpo
2014-08-07,72.9,AK,huffpo
2014-08-07,1,AL,huffpo
2014-08-07,50,AR,huffpo
2014-08-07,56.4,CO,huffpo
2014-08-07,99,DE,huffpo
2014-08-07,35.1,GA,huffpo
2014-08-07,99,HI,huffpo
2014-08-07,50,IA,huffpo
2014-08-07,1,ID,huffpo
2014-08-07,99,IL,huffpo
2014-08-07,10,KS,huffpo
2014-08-07,46.4,KY,huffpo
2014-08-07,50,LA,huffpo
2014-08-07,99,MA,huffpo
2014-08-07,1,ME,huffpo
2014-08-07,54.5,MI,huffpo
2014-08-07,94.3,MN,huffpo
2014-08-07,10.9,MS,huffpo
2014-08-07,10,MT,huffpo
2014-08-07,50,NC,huffpo
2014-08-07,1,NE,huffpo
2014-08-07,86.8,NH,huffpo
2014-08-07,99,NJ,huffpo
2014-08-07,99,NM,huffpo
2014-08-07,1,OK,huffpo
2014-08-07,1,OK-2,huffpo
2014-08-07,93.9,OR,huffpo
2014-08-07,99,RI,huffpo
2014-08-07,1,SC,huffpo
2014-08-07,1,SC-2,huffpo
2014-08-07,3,SD,huffpo
2014-08-07,1,TN,huffpo
2014-08-07,1,TX,huffpo
2014-08-07,59.8,US,huffpo
2014-08-07,98.2,VA,huffpo
2014-08-07,17,WV,huffpo
2014-08-07,1,WY,huffpo
2014-08-08,75.4,AK,huffpo
2014-08-08,1,AL,huffpo
2014-08-08,50,AR,huffpo
2014-08-08,56.4,CO,huffpo
2014-08-08,99,DE,huffpo
2014-08-08,36.4,GA,huffpo
2014-08-08,99,HI,huffpo
2014-08-08,50,IA,huffpo
2014-08-08,1,ID,huffpo
2014-08-08,99,IL,huffpo
2014-08-08,10,KS,huffpo
2014-08-08,48.6,KY,huffpo
2014-08-08,50,LA,huffpo
2014-08-08,99,MA,huffpo
2014-08-08,1,ME,huffpo
2014-08-08,53.7,MI,huffpo
2014-08-08,94.1,MN,huffpo
2014-08-08,10.6,MS,huffpo
2014-08-08,10,MT,huffpo
2014-08-08,50,NC,huffpo
2014-08-08,1,NE,huffpo
2014-08-08,86.7,NH,huffpo
2014-08-08,99,NJ,huffpo
2014-08-08,99,NM,huffpo
2014-08-08,1,OK,huffpo
2014-08-08,1,OK-2,huffpo
2014-08-08,93.3,OR,huffpo
2014-08-08,99,RI,huffpo
2014-08-08,1,SC,huffpo
2014-08-08,1,SC-2,huffpo
2014-08-08,3,SD,huffpo
2014-08-08,1,TN,huffpo
2014-08-08,1,TX,huffpo
2014-08-08,60.9,US,huffpo
2014-08-08,98.3,VA,huffpo
2014-08-08,18.5,WV,huffpo
2014-08-08,1,WY,huffpo
2014-08-09,74.6,AK,huffpo
2014-08-09,1,AL,huffpo
2014-08-09,50,AR,huffpo
2014-08-09,55.4,CO,huffpo
2014-08-09,99,DE,huffpo
2014-08-09,35.7,GA,huffpo
2014-08-09,99,HI,huffpo
2014-08-09,50,IA,huffpo
2014-08-09,1,ID,huffpo
2014-08-09,99,IL,huffpo
2014-08-09,10,KS,huffpo
2014-08-09,47.9,KY,huffpo
2014-08-09,50,LA,huffpo
2014-08-09,99,MA,huffpo
2014-08-09,1,ME,huffpo
2014-08-09,54.9,MI,huffpo
2014-08-09,94.6,MN,huffpo
2014-08-09,11.5,MS,huffpo
2014-08-09,10,MT,huffpo
2014-08-09,50,NC,huffpo
2014-08-09,1,NE,huffpo
2014-08-09,86.1,NH,huffpo
2014-08-09,99,NJ,huffpo
2014-08-09,99,NM,huffpo
2014-08-09,1,OK,huffpo
2014-08-09,1,OK-2,huffpo
2014-08-09,93.7,OR,huffpo
2014-08-09,99,RI,huffpo
2014-08-09,1,SC,huffpo
2014-08-09,1,SC-2,huffpo
2014-08-09,2.7,SD,huffpo
2014-08-09,1,TN,huffpo
2014-08-09,1,TX,huffpo
2014-08-09,60.2,US,huffpo
2014-08-09,98.3,VA,huffpo
2014-08-09,15.9,WV,huffpo
2014-08-09,1,WY,huffpo
2014-08-10,74.8,AK,huffpo
2014-08-10,1,AL,huffpo
2014-08-10,50,AR,huffpo
2014-08-10,55.5,CO,huffpo
2014-08-10,99,DE,huffpo
2014-08-10,27.2,GA,huffpo
2014-08-10,99,HI,huffpo
2014-08-10,50,IA,huffpo
2014-08-10,1,ID,huffpo
2014-08-10,99,IL,huffpo
2014-08-10,10,KS,huffpo
2014-08-10,44.2,KY,huffpo
2014-08-10,49.5,LA,huffpo
2014-08-10,99,MA,huffpo
2014-08-10,1,ME,huffpo
2014-08-10,53.5,MI,huffpo
2014-08-10,94.5,MN,huffpo
2014-08-10,11.1,MS,huffpo
2014-08-10,10,MT,huffpo
2014-08-10,50,NC,huffpo
2014-08-10,1,NE,huffpo
2014-08-10,85.7,NH,huffpo
2014-08-10,99,NJ,huffpo
2014-08-10,99,NM,huffpo
2014-08-10,1,OK,huffpo
2014-08-10,1,OK-2,huffpo
2014-08-10,94,OR,huffpo
2014-08-10,99,RI,huffpo
2014-08-10,1,SC,huffpo
2014-08-10,1,SC-2,huffpo
2014-08-10,3.6,SD,huffpo
2014-08-10,1,TN,huffpo
2014-08-10,1,TX,huffpo
2014-08-10,57.9,US,huffpo
2014-08-10,98.4,VA,huffpo
2014-08-10,19.3,WV,huffpo
2014-08-10,1,WY,huffpo
2014-08-11,71.2,AK,huffpo
2014-08-11,1,AL,huffpo
2014-08-11,50,AR,huffpo
2014-08-11,56.1,CO,huffpo
2014-08-11,99,DE,huffpo
2014-08-11,28,GA,huffpo
2014-08-11,99,HI,huffpo
2014-08-11,50,IA,huffpo
2014-08-11,1,ID,huffpo
2014-08-11,99,IL,huffpo
2014-08-11,10,KS,huffpo
2014-08-11,46.1,KY,huffpo
2014-08-11,49.7,LA,huffpo
2014-08-11,99,MA,huffpo
2014-08-11,1,ME,huffpo
2014-08-11,54.9,MI,huffpo
2014-08-11,94.3,MN,huffpo
2014-08-11,11.8,MS,huffpo
2014-08-11,10,MT,huffpo
2014-08-11,50,NC,huffpo
2014-08-11,1,NE,huffpo
2014-08-11,85.1,NH,huffpo
2014-08-11,99,NJ,huffpo
2014-08-11,99,NM,huffpo
2014-08-11,1,OK,huffpo
2014-08-11,1,OK-2,huffpo
2014-08-11,93.5,OR,huffpo
2014-08-11,99,RI,huffpo
2014-08-11,1,SC,huffpo
2014-08-11,1,SC-2,huffpo
2014-08-11,3.1,SD,huffpo
2014-08-11,1,TN,huffpo
2014-08-11,1,TX,huffpo
2014-08-11,57.2,US,huffpo
2014-08-11,98.3,VA,huffpo
2014-08-11,16.3,WV,huffpo
2014-08-11,1,WY,huffpo
2014-08-12,75.6,AK,huffpo
2014-08-12,1,AL,huffpo
2014-08-12,50,AR,huffpo
2014-08-12,55.7,CO,huffpo
2014-08-12,99,DE,huffpo
2014-08-12,28.1,GA,huffpo
2014-08-12,99,HI,huffpo
2014-08-12,50.6,IA,huffpo
2014-08-12,1,ID,huffpo
2014-08-12,99,IL,huffpo
2014-08-12,10,KS,huffpo
2014-08-12,45.4,KY,huffpo
2014-08-12,50,LA,huffpo
2014-08-12,99,MA,huffpo
2014-08-12,1,ME,huffpo
2014-08-12,53.2,MI,huffpo
2014-08-12,94.9,MN,huffpo
2014-08-12,12.2,MS,huffpo
2014-08-12,10,MT,huffpo
2014-08-12,50,NC,huffpo
2014-08-12,1,NE,huffpo
2014-08-12,85.3,NH,huffpo
2014-08-12,99,NJ,huffpo
2014-08-12,99,NM,huffpo
2014-08-12,1,OK,huffpo
2014-08-12,1,OK-2,huffpo
2014-08-12,93.7,OR,huffpo
2014-08-12,99,RI,huffpo
2014-08-12,1,SC,huffpo
2014-08-12,1,SC-2,huffpo
2014-08-12,3.2,SD,huffpo
2014-08-12,1,TN,huffpo
2014-08-12,1,TX,huffpo
2014-08-12,58.1,US,huffpo
2014-08-12,98.2,VA,huffpo
2014-08-12,15.9,WV,huffpo
2014-08-12,1,WY,huffpo
2014-08-13,75.8,AK,huffpo
2014-08-13,1,AL,huffpo
2014-08-13,50,AR,huffpo
2014-08-13,56.9,CO,huffpo
2014-08-13,99,DE,huffpo
2014-08-13,23.5,GA,huffpo
2014-08-13,99,HI,huffpo
2014-08-13,50.4,IA,huffpo
2014-08-13,1,ID,huffpo
2014-08-13,99,IL,huffpo
2014-08-13,10,KS,huffpo
2014-08-13,44.8,KY,huffpo
2014-08-13,50,LA,huffpo
2014-08-13,99,MA,huffpo
2014-08-13,1,ME,huffpo
2014-08-13,55,MI,huffpo
2014-08-13,95,MN,huffpo
2014-08-13,11.3,MS,huffpo
2014-08-13,10,MT,huffpo
2014-08-13,50,NC,huffpo
2014-08-13,1,NE,huffpo
2014-08-13,86.7,NH,huffpo
2014-08-13,99,NJ,huffpo
2014-08-13,99,NM,huffpo
2014-08-13,1,OK,huffpo
2014-08-13,1,OK-2,huffpo
2014-08-13,93.6,OR,huffpo
2014-08-13,99,RI,huffpo
2014-08-13,1,SC,huffpo
2014-08-13,1,SC-2,huffpo
2014-08-13,1.5,SD,huffpo
2014-08-13,1,TN,huffpo
2014-08-13,1,TX,huffpo
2014-08-13,57.5,US,huffpo
2014-08-13,98.3,VA,huffpo
2014-08-13,16,WV,huffpo
2014-08-13,1,WY,huffpo
2014-08-14,73.7,AK,huffpo
2014-08-14,1,AL,huffpo
2014-08-14,50,AR,huffpo
2014-08-14,55.1,CO,huffpo
2014-08-14,99,DE,huffpo
2014-08-14,24.1,GA,huffpo
2014-08-14,99,HI,huffpo
2014-08-14,50.8,IA,huffpo
2014-08-14,1,ID,huffpo
2014-08-14,99,IL,huffpo
2014-08-14,10,KS,huffpo
2014-08-14,44.3,KY,huffpo
2014-08-14,49.9,LA,huffpo
2014-08-14,99,MA,huffpo
2014-08-14,1,ME,huffpo
2014-08-14,52.8,MI,huffpo
2014-08-14,94,MN,huffpo
2014-08-14,11.2,MS,huffpo
2014-08-14,10,MT,huffpo
2014-08-14,50,NC,huffpo
2014-08-14,1,NE,huffpo
2014-08-14,85.9,NH,huffpo
2014-08-14,99,NJ,huffpo
2014-08-14,99,NM,huffpo
2014-08-14,1,OK,huffpo
2014-08-14,1,OK-2,huffpo
2014-08-14,93.6,OR,huffpo
2014-08-14,99,RI,huffpo
2014-08-14,1,SC,huffpo
2014-08-14,1,SC-2,huffpo
2014-08-14,1.5,SD,huffpo
2014-08-14,1,TN,huffpo
2014-08-14,1,TX,huffpo
2014-08-14,56.5,US,huffpo
2014-08-14,98.2,VA,huffpo
2014-08-14,20.1,WV,huffpo
2014-08-14,1,WY,huffpo
2014-08-15,76.1,AK,huffpo
2014-08-15,1,AL,huffpo
2014-08-15,50,AR,huffpo
2014-08-15,55.7,CO,huffpo
2014-08-15,99,DE,huffpo
2014-08-15,24.1,GA,huffpo
2014-08-15,99,HI,huffpo
2014-08-15,50.5,IA,huffpo
2014-08-15,1,ID,huffpo
2014-08-15,99,IL,huffpo
2014-08-15,10,KS,huffpo
2014-08-15,43.8,KY,huffpo
2014-08-15,50,LA,huffpo
2014-08-15,99,MA,huffpo
2014-08-15,1,ME,huffpo
2014-08-15,54.2,MI,huffpo
2014-08-15,94.3,MN,huffpo
2014-08-15,11.3,MS,huffpo
2014-08-15,10,MT,huffpo
2014-08-15,50,NC,huffpo
2014-08-15,1,NE,huffpo
2014-08-15,86.9,NH,huffpo
2014-08-15,99,NJ,huffpo
2014-08-15,99,NM,huffpo
2014-08-15,1,OK,huffpo
2014-08-15,1,OK-2,huffpo
2014-08-15,93.1,OR,huffpo
2014-08-15,99,RI,huffpo
2014-08-15,1,SC,huffpo
2014-08-15,1,SC-2,huffpo
2014-08-15,1.6,SD,huffpo
2014-08-15,1,TN,huffpo
2014-08-15,1,TX,huffpo
2014-08-15,56.7,US,huffpo
2014-08-15,98.1,VA,huffpo
2014-08-15,15.9,WV,huffpo
2014-08-15,1,WY,huffpo
2014-08-16,75.3,AK,huffpo
2014-08-16,1,AL,huffpo
2014-08-16,50,AR,huffpo
2014-08-16,55.7,CO,huffpo
2014-08-16,99,DE,huffpo
2014-08-16,23.9,GA,huffpo
2014-08-16,99,HI,huffpo
2014-08-16,50.7,IA,huffpo
2014-08-16,1,ID,huffpo
2014-08-16,99,IL,huffpo
2014-08-16,10,KS,huffpo
2014-08-16,43.6,KY,huffpo
2014-08-16,49.5,LA,huffpo
2014-08-16,99,MA,huffpo
2014-08-16,1,ME,huffpo
2014-08-16,55.3,MI,huffpo
2014-08-16,93.7,MN,huffpo
2014-08-16,10.2,MS,huffpo
2014-08-16,10,MT,huffpo
2014-08-16,50,NC,huffpo
2014-08-16,1,NE,huffpo
2014-08-16,85.2,NH,huffpo
2014-08-16,99,NJ,huffpo
2014-08-16,99,NM,huffpo
2014-08-16,1,OK,huffpo
2014-08-16,1,OK-2,huffpo
2014-08-16,93.4,OR,huffpo
2014-08-16,99,RI,huffpo
2014-08-16,1,SC,huffpo
2014-08-16,1,SC-2,huffpo
2014-08-16,1.9,SD,huffpo
2014-08-16,1,TN,huffpo
2014-08-16,1,TX,huffpo
2014-08-16,56.4,US,huffpo
2014-08-16,98.2,VA,huffpo
2014-08-16,17.5,WV,huffpo
2014-08-16,1,WY,huffpo
2014-08-17,74.5,AK,huffpo
2014-08-17,1,AL,huffpo
2014-08-17,50,AR,huffpo
2014-08-17,55.7,CO,huffpo
2014-08-17,99,DE,huffpo
2014-08-17,16.8,GA,huffpo
2014-08-17,99,HI,huffpo
2014-08-17,50.6,IA,huffpo
2014-08-17,1,ID,huffpo
2014-08-17,99,IL,huffpo
2014-08-17,10,KS,huffpo
2014-08-17,45,KY,huffpo
2014-08-17,50,LA,huffpo
2014-08-17,99,MA,huffpo
2014-08-17,1,ME,huffpo
2014-08-17,54.7,MI,huffpo
2014-08-17,94,MN,huffpo
2014-08-17,11.4,MS,huffpo
2014-08-17,10,MT,huffpo
2014-08-17,51.6,NC,huffpo
2014-08-17,1,NE,huffpo
2014-08-17,69.6,NH,huffpo
2014-08-17,99,NJ,huffpo
2014-08-17,99,NM,huffpo
2014-08-17,1,OK,huffpo
2014-08-17,1,OK-2,huffpo
2014-08-17,93.5,OR,huffpo
2014-08-17,99,RI,huffpo
2014-08-17,1,SC,huffpo
2014-08-17,1,SC-2,huffpo
2014-08-17,1.5,SD,huffpo
2014-08-17,1,TN,huffpo
2014-08-17,1,TX,huffpo
2014-08-17,51.3,US,huffpo
2014-08-17,98.2,VA,huffpo
2014-08-17,15.4,WV,huffpo
2014-08-17,1,WY,huffpo
2014-08-18,74.8,AK,huffpo
2014-08-18,1,AL,huffpo
2014-08-18,50,AR,huffpo
2014-08-18,56.2,CO,huffpo
2014-08-18,99,DE,huffpo
2014-08-18,17,GA,huffpo
2014-08-18,99,HI,huffpo
2014-08-18,50.5,IA,huffpo
2014-08-18,1,ID,huffpo
2014-08-18,99,IL,huffpo
2014-08-18,10,KS,huffpo
2014-08-18,44.5,KY,huffpo
2014-08-18,50,LA,huffpo
2014-08-18,99,MA,huffpo
2014-08-18,1,ME,huffpo
2014-08-18,54.2,MI,huffpo
2014-08-18,95.2,MN,huffpo
2014-08-18,11.7,MS,huffpo
2014-08-18,10,MT,huffpo
2014-08-18,51.4,NC,huffpo
2014-08-18,1,NE,huffpo
2014-08-18,72,NH,huffpo
2014-08-18,99,NJ,huffpo
2014-08-18,99,NM,huffpo
2014-08-18,1,OK,huffpo
2014-08-18,1,OK-2,huffpo
2014-08-18,93.4,OR,huffpo
2014-08-18,99,RI,huffpo
2014-08-18,1,SC,huffpo
2014-08-18,1,SC-2,huffpo
2014-08-18,1.5,SD,huffpo
2014-08-18,1,TN,huffpo
2014-08-18,1,TX,huffpo
2014-08-18,52.6,US,huffpo
2014-08-18,98.3,VA,huffpo
2014-08-18,17.7,WV,huffpo
2014-08-18,1,WY,huffpo
2014-08-19,72.6,AK,huffpo
2014-08-19,1,AL,huffpo
2014-08-19,50,AR,huffpo
2014-08-19,55.9,CO,huffpo
2014-08-19,99,DE,huffpo
2014-08-19,16.6,GA,huffpo
2014-08-19,99,HI,huffpo
2014-08-19,50.5,IA,huffpo
2014-08-19,1,ID,huffpo
2014-08-19,99,IL,huffpo
2014-08-19,10,KS,huffpo
2014-08-19,44.6,KY,huffpo
2014-08-19,50,LA,huffpo
2014-08-19,99,MA,huffpo
2014-08-19,1,ME,huffpo
2014-08-19,53.2,MI,huffpo
2014-08-19,94.3,MN,huffpo
2014-08-19,11.6,MS,huffpo
2014-08-19,10,MT,huffpo
2014-08-19,53.5,NC,huffpo
2014-08-19,1,NE,huffpo
2014-08-19,71.4,NH,huffpo
2014-08-19,99,NJ,huffpo
2014-08-19,99,NM,huffpo
2014-08-19,1,OK,huffpo
2014-08-19,1,OK-2,huffpo
2014-08-19,93.6,OR,huffpo
2014-08-19,99,RI,huffpo
2014-08-19,1,SC,huffpo
2014-08-19,1,SC-2,huffpo
2014-08-19,1.5,SD,huffpo
2014-08-19,1,TN,huffpo
2014-08-19,1,TX,huffpo
2014-08-19,52,US,huffpo
2014-08-19,98.4,VA,huffpo
2014-08-19,17.9,WV,huffpo
2014-08-19,1,WY,huffpo
2014-08-20,73.5,AK,huffpo
2014-08-20,1,AL,huffpo
2014-08-20,50,AR,huffpo
2014-08-20,55.1,CO,huffpo
2014-08-20,99,DE,huffpo
2014-08-20,17.3,GA,huffpo
2014-08-20,99,HI,huffpo
2014-08-20,50.8,IA,huffpo
2014-08-20,1,ID,huffpo
2014-08-20,99,IL,huffpo
2014-08-20,10,KS,huffpo
2014-08-20,44.8,KY,huffpo
2014-08-20,50,LA,huffpo
2014-08-20,99,MA,huffpo
2014-08-20,1,ME,huffpo
2014-08-20,54.8,MI,huffpo
2014-08-20,93.2,MN,huffpo
2014-08-20,11.7,MS,huffpo
2014-08-20,10,MT,huffpo
2014-08-20,52.3,NC,huffpo
2014-08-20,1,NE,huffpo
2014-08-20,71.5,NH,huffpo
2014-08-20,99,NJ,huffpo
2014-08-20,99,NM,huffpo
2014-08-20,1,OK,huffpo
2014-08-20,1,OK-2,huffpo
2014-08-20,93.7,OR,huffpo
2014-08-20,99,RI,huffpo
2014-08-20,1,SC,huffpo
2014-08-20,1,SC-2,huffpo
2014-08-20,1.7,SD,huffpo
2014-08-20,1,TN,huffpo
2014-08-20,1,TX,huffpo
2014-08-20,51.9,US,huffpo
2014-08-20,98,VA,huffpo
2014-08-20,16.1,WV,huffpo
2014-08-20,1,WY,huffpo
2014-08-21,64.2,AK,huffpo
2014-08-21,1,AL,huffpo
2014-08-21,50,AR,huffpo
2014-08-21,56.3,CO,huffpo
2014-08-21,99,DE,huffpo
2014-08-21,18.4,GA,huffpo
2014-08-21,99,HI,huffpo
2014-08-21,50.6,IA,huffpo
2014-08-21,1,ID,huffpo
2014-08-21,99,IL,huffpo
2014-08-21,10,KS,huffpo
2014-08-21,44.1,KY,huffpo
2014-08-21,49,LA,huffpo
2014-08-21,99,MA,huffpo
2014-08-21,1,ME,huffpo
2014-08-21,53.4,MI,huffpo
2014-08-21,95.3,MN,huffpo
2014-08-21,11.8,MS,huffpo
2014-08-21,10,MT,huffpo
2014-08-21,52.9,NC,huffpo
2014-08-21,1,NE,huffpo
2014-08-21,70.7,NH,huffpo
2014-08-21,99,NJ,huffpo
2014-08-21,99,NM,huffpo
2014-08-21,1,OK,huffpo
2014-08-21,1,OK-2,huffpo
2014-08-21,93.6,OR,huffpo
2014-08-21,99,RI,huffpo
2014-08-21,1,SC,huffpo
2014-08-21,1,SC-2,huffpo
2014-08-21,1.5,SD,huffpo
2014-08-21,1,TN,huffpo
2014-08-21,1,TX,huffpo
2014-08-21,47.9,US,huffpo
2014-08-21,98.3,VA,huffpo
2014-08-21,7.9,WV,huffpo
2014-08-21,1,WY,huffpo
2014-08-22,64.5,AK,huffpo
2014-08-22,1,AL,huffpo
2014-08-22,50,AR,huffpo
2014-08-22,56.4,CO,huffpo
2014-08-22,99,DE,huffpo
2014-08-22,18.2,GA,huffpo
2014-08-22,99,HI,huffpo
2014-08-22,50.5,IA,huffpo
2014-08-22,1,ID,huffpo
2014-08-22,99,IL,huffpo
2014-08-22,10,KS,huffpo
2014-08-22,44.6,KY,huffpo
2014-08-22,49.3,LA,huffpo
2014-08-22,99,MA,huffpo
2014-08-22,1,ME,huffpo
2014-08-22,53.6,MI,huffpo
2014-08-22,95.2,MN,huffpo
2014-08-22,11.2,MS,huffpo
2014-08-22,10,MT,huffpo
2014-08-22,51.9,NC,huffpo
2014-08-22,1,NE,huffpo
2014-08-22,69.8,NH,huffpo
2014-08-22,99,NJ,huffpo
2014-08-22,99,NM,huffpo
2014-08-22,1,OK,huffpo
2014-08-22,1,OK-2,huffpo
2014-08-22,93.8,OR,huffpo
2014-08-22,99,RI,huffpo
2014-08-22,1,SC,huffpo
2014-08-22,1,SC-2,huffpo
2014-08-22,1.8,SD,huffpo
2014-08-22,1,TN,huffpo
2014-08-22,1,TX,huffpo
2014-08-22,47.9,US,huffpo
2014-08-22,98,VA,huffpo
2014-08-22,8.4,WV,huffpo
2014-08-22,1,WY,huffpo
2014-08-23,64.1,AK,huffpo
2014-08-23,1,AL,huffpo
2014-08-23,50,AR,huffpo
2014-08-23,56.1,CO,huffpo
2014-08-23,99,DE,huffpo
2014-08-23,17.1,GA,huffpo
2014-08-23,99,HI,huffpo
2014-08-23,50.4,IA,huffpo
2014-08-23,1,ID,huffpo
2014-08-23,99,IL,huffpo
2014-08-23,10,KS,huffpo
2014-08-23,44.7,KY,huffpo
2014-08-23,49.8,LA,huffpo
2014-08-23,99,MA,huffpo
2014-08-23,1,ME,huffpo
2014-08-23,54.6,MI,huffpo
2014-08-23,95.4,MN,huffpo
2014-08-23,10.9,MS,huffpo
2014-08-23,10,MT,huffpo
2014-08-23,52.8,NC,huffpo
2014-08-23,1,NE,huffpo
2014-08-23,71.2,NH,huffpo
2014-08-23,99,NJ,huffpo
2014-08-23,99,NM,huffpo
2014-08-23,1,OK,huffpo
2014-08-23,1,OK-2,huffpo
2014-08-23,94,OR,huffpo
2014-08-23,99,RI,huffpo
2014-08-23,1,SC,huffpo
2014-08-23,1,SC-2,huffpo
2014-08-23,1.6,SD,huffpo
2014-08-23,1,TN,huffpo
2014-08-23,1,TX,huffpo
2014-08-23,48.2,US,huffpo
2014-08-23,98.3,VA,huffpo
2014-08-23,8.2,WV,huffpo
2014-08-23,1,WY,huffpo
2014-08-24,64.4,AK,huffpo
2014-08-24,1,AL,huffpo
2014-08-24,50,AR,huffpo
2014-08-24,55.6,CO,huffpo
2014-08-24,99,DE,huffpo
2014-08-24,17.2,GA,huffpo
2014-08-24,99,HI,huffpo
2014-08-24,50.1,IA,huffpo
2014-08-24,1,ID,huffpo
2014-08-24,99,IL,huffpo
2014-08-24,10,KS,huffpo
2014-08-24,44.8,KY,huffpo
2014-08-24,49.4,LA,huffpo
2014-08-24,99,MA,huffpo
2014-08-24,1,ME,huffpo
2014-08-24,53.9,MI,huffpo
2014-08-24,95.7,MN,huffpo
2014-08-24,11.7,MS,huffpo
2014-08-24,10,MT,huffpo
2014-08-24,52.8,NC,huffpo
2014-08-24,1,NE,huffpo
2014-08-24,71.2,NH,huffpo
2014-08-24,99,NJ,huffpo
2014-08-24,99,NM,huffpo
2014-08-24,1,OK,huffpo
2014-08-24,1,OK-2,huffpo
2014-08-24,93.4,OR,huffpo
2014-08-24,99,RI,huffpo
2014-08-24,1,SC,huffpo
2014-08-24,1,SC-2,huffpo
2014-08-24,1.5,SD,huffpo
2014-08-24,1,TN,huffpo
2014-08-24,1,TX,huffpo
2014-08-24,48,US,huffpo
2014-08-24,98.3,VA,huffpo
2014-08-24,7.9,WV,huffpo
2014-08-24,1,WY,huffpo
2014-08-25,64.6,AK,huffpo
2014-08-25,1,AL,huffpo
2014-08-25,50,AR,huffpo
2014-08-25,56.1,CO,huffpo
2014-08-25,99,DE,huffpo
